,tconst,liste_realisateurs,liste_acteurs,TitreOriginal,anneeSortie,duree,genres,noteMoyenne,nbVotes,titreVF,types,id,original_language,notePonderee
6119,tt0095905,['nm0798821'],"['nm0056763', 'nm0320760', 'nm0480942', 'nm0590732', 'nm0814718', 'nm0869788', 'nm0133416', 'nm0332659', 'nm0060506', 'nm0091329']",Women in Prison,1988,99,"['Crime', 'Drama']",5.5,126,Prisonnières,imdbDisplay,65701,fr,2.75
6120,tt0228713,['nm0320833'],"['nm0892615', 'nm0731477', 'nm0144596', 'nm0699510', 'nm0868139', 'nm0431025', 'nm0058157', 'nm0491721', 'nm0083234', 'nm0699545']",Le permis de conduire,1974,100,['Comedy'],5.5,126,Le permis de conduire,imdbDisplay,243101,fr,2.75
6121,tt0110561,['nm0002216'],"['nm0591877', 'nm0002216', 'nm0244707', 'nm0674742', 'nm0150495', 'nm0284974', 'nm0679958', 'nm0748252', 'nm0320815', 'nm0074168', 'nm0074168']",Montparnasse-Pondichéry,1994,99,['Romance'],5.5,126,Montparnasse-Pondichéry,imdbDisplay,493824,fr,2.75
6122,tt1043443,['nm1211817'],"['nm2667941', 'nm0494164', 'nm0495462', 'nm0412076', 'nm0412076', 'nm1298245', 'nm1298245', 'nm1604948', 'nm1604948', 'nm1123529', 'nm1123529', 'nm6633402', 'nm6633402', 'nm6633403', 'nm6633403', 'nm6248309', 'nm6248309']",Le chien,2007,80,['Drama'],5.5,61,Le Chien,imdbDisplay,296189,fr,2.75
6123,tt4783254,['nm0529616'],"['nm0102516', 'nm0148996', 'nm5394573', 'nm7400437', 'nm0252065', 'nm0003133', 'nm1719934', 'nm1551706', 'nm4738319', 'nm5532763']","Deux Rémi, deux",2015,66,"['Comedy', 'Mystery']",5.5,133,"Deux Rémi, deux",imdbDisplay,354430,fr,2.75
6124,tt0940782,['nm0029762'],"['nm0577841', 'nm0171499', 'nm0491259', 'nm0968797', 'nm0064741', 'nm14207024', 'nm3312779', 'nm0957279', 'nm0309386', 'nm3256216']",The Killer,2007,91,['Thriller'],5.5,413,Le tueur,imdbDisplay,49946,fr,2.75
6125,tt0083143,['nm0487897'],"['nm0241493', 'nm0636440', 'nm0802854', 'nm0765325', 'nm0529655', 'nm0411360', 'nm0537922', 'nm0491275', 'nm2434366', 'nm1081023']",Une glace avec deux boules...,1982,89,"['Comedy', 'Drama']",5.5,89,Une glace avec deux boules...,imdbDisplay,2170,fr,2.75
6126,tt0099724,['nm0105317'],"['nm0228161', 'nm0785683', 'nm0316390', 'nm0491325', 'nm0563214', 'nm0187678', 'nm1098440', 'nm1095106', 'nm1002966', 'nm0866496']","Great, My Parents Are Divorcing!",1991,95,"['Comedy', 'Family']",5.5,494,"Génial, mes parents divorcent !",imdbDisplay,38014,fr,2.75
6127,tt1064964,['nm0703228'],"['nm0244707', 'nm0000721', 'nm0346363', 'nm0503919', 'nm0078097', 'nm0396063', 'nm0146429', 'nm1050239', 'nm0612204', 'nm0283810']",Leur morale... et la nôtre,2008,100,"['Comedy', 'Crime']",5.5,192,Leur morale... et la nôtre,imdbDisplay,17002,fr,2.75
6128,tt9041212,['nm6385596'],"['nm1194748', 'nm6385597', 'nm5232400', 'nm0096763', 'nm2827426', 'nm4018663', 'nm1773061', 'nm10726981', 'nm4899442', 'nm10726982']",Heroes Don't Die,2019,85,['Drama'],5.5,559,Les héros ne meurent jamais,imdbDisplay,582905,fr,2.75
6129,tt3960938,['nm2131278'],"['nm2176554', 'nm2165214', 'nm0046424', 'nm0524528', 'nm1797915', 'nm4616103', 'nm5115659', 'nm7161930', 'nm7647186', 'nm7647187']",Un début prometteur,2015,90,"['Comedy', 'Drama']",5.5,292,Un début prometteur,imdbDisplay,360225,fr,2.75
6130,tt0181910,['nm0332647'],"['nm0332647', 'nm0146165', 'nm0219099', 'nm0023348', 'nm0613917', 'nm0296596', 'nm0747690', 'nm0186569', 'nm0451875', 'nm0284780']",À mort la mort!,1999,90,['Drama'],5.5,129,À mort la mort!,imdbDisplay,64571,fr,2.75
6131,tt0140834,['nm0402161'],"['nm0558663', 'nm0000765', 'nm0396136', 'nm0932873', 'nm0899403', 'nm0596359', 'nm0711633', 'nm0345776', 'nm0560771', 'nm0385019']",Shadow of Evil,1964,92,"['Action', 'Adventure', 'Thriller']",5.5,430,Banco à Bangkok pour OSS 117,imdbDisplay,115082,fr,2.75
6132,tt21374862,['nm0936464'],['nm0100280'],A Couple,2022,63,['Drama'],5.5,191,Un couple,imdbDisplay,1004657,fr,2.75
6133,tt0058882,['nm0340894'],"['nm0164153', 'nm0164153', 'nm0513298', 'nm0380881', 'nm0594049', 'nm0706770', 'nm4393078', 'nm0333560', 'nm0779981', 'nm0529000', 'nm0086029']",Mission Bloody Mary,1965,101,['Adventure'],5.5,256,Opération Lotus Bleu,imdbDisplay,38681,fr,2.75
6134,tt2833598,['nm0818996'],"['nm0040939', 'nm0001250', 'nm5619969', 'nm2096680', 'nm5763330', 'nm1327467', 'nm0633053', 'nm0703297', 'nm3264948', 'nm1468843']",His Wife,2014,108,['Drama'],5.5,189,Son épouse,imdbDisplay,259045,fr,2.75
6135,tt1179836,['nm1163751'],"['nm0954704', 'nm0959897', 'nm0594856', 'nm0347069', 'nm1285144', 'nm3424703', 'nm0518656', 'nm3425008', 'nm1163751', 'nm0626158']",Commis d'office,2009,88,"['Comedy', 'Thriller']",5.5,169,Commis d'office,imdbDisplay,17659,fr,2.75
6136,tt15783304,['nm0489309'],"['nm14433977', 'nm12938852', 'nm0283997', 'nm0305558', 'nm0557859', 'nm0596807', 'nm7458138', 'nm4289197', 'nm14433978', 'nm11947954']",This One Summer,2022,99,"['Comedy', 'Drama']",5.5,240,Cet été-là,imdbDisplay,958635,fr,2.75
6137,tt0295265,['nm0169051'],"['nm0169051', 'nm0301556', 'nm0201588', 'nm0728208', 'nm1047810', 'nm0660015', 'nm0182946', 'nm0685603', 'nm1047777', 'nm0243768']",Les fourberies de Scapin,1981,104,['Comedy'],5.5,62,Les fourberies de Scapin,imdbDisplay,516823,fr,2.75
6138,tt0135171,['nm0096180'],"['nm0396136', 'nm0670964', 'nm0167509', 'nm0864081', 'nm0024849', 'nm0643642', 'nm0197592', 'nm0876998', 'nm0900940', 'nm0916476']",Brigade Anti Gangs,1966,88,"['Action', 'Crime', 'Drama']",5.5,127,Brigade antigangs,imdbDisplay,359224,fr,2.75
6139,tt6227190,['nm0531195'],"['nm2063878', 'nm0719473', 'nm2582431', 'nm2099990', 'nm1525639', 'nm2662182']",Comfort and Consolation in France,2017,91,['Drama'],5.5,114,Pour le réconfort,imdbDisplay,455200,fr,2.75
6140,tt0295633,['nm0520440'],"['nm0110301', 'nm0605597', 'nm8632504', 'nm1271224', 'nm0119678', 'nm0152852', 'nm0152874', 'nm0165217', 'nm0197275', 'nm1048140']",North Station,2002,111,"['Comedy', 'Family', 'Romance']",5.5,99,Station Nord,imdbDisplay,428419,fr,2.75
6141,tt12826450,['nm2495268'],"['nm1739904', 'nm2355282', 'nm6491449', 'nm10303987', 'nm11786524', 'nm2495268', 'nm7394606', 'nm12322062', 'nm12322063', 'nm5615077']",A Corsican Summer,2021,124,['Drama'],5.5,264,I comete,imdbDisplay,760287,fr,2.75
6142,tt0072142,['nm0001945'],"['nm0547339', 'nm0078155', 'nm0001945', 'nm0173399', 'nm0552445', 'nm0686263', 'nm0738789', 'nm0499493', 'nm0173212', 'nm0173212', 'nm0039510', 'nm0039510']",Le Sex Shop,1972,92,"['Comedy', 'Drama']",5.5,371,Sex-shop,imdbDisplay,72563,fr,2.75
6143,tt1846612,['nm0603090'],"['nm0603090', 'nm0141140', 'nm0253018', 'nm0346363', 'nm0682692', 'nm0857746', 'nm4999544', 'nm0266890', 'nm0488690', 'nm0163303']",Cherry on the Cake,2012,83,"['Comedy', 'Romance']",5.5,405,La cerise sur le gâteau,imdbDisplay,109154,fr,2.75
6144,tt0207596,['nm0237836'],"['nm0729676', 'nm0597985', 'nm0885510', 'nm0933447', 'nm0732184', 'nm0052703', 'nm0353916', 'nm0582311', 'nm0753716', 'nm0894946']",Mandrin,1962,126,['Adventure'],5.5,67,Mandrin,imdbDisplay,283383,fr,2.75
6145,tt6777212,['nm0487351'],['nknow'],Napalm,2017,100,['Documentary'],5.5,106,Napalm,imdbDisplay,452227,fr,2.75
6146,tt0317233,['nm0501471'],"['nm0721527', 'nm0501471', 'nm0954328', 'nm1164058', 'nm0897104', 'nm1164136', 'nm0716675', 'nm0074220', 'nm1166197']",Les chiennes,1973,90,['Drama'],5.5,105,Les chiennes,imdbDisplay,342772,fr,2.75
6147,tt5096600,"['nm0271685', 'nm1331687']","['nm0753737', 'nm0314554', 'nm1099640', 'nm0136001', 'nm0563496', 'nm0144126', 'nm4461361', 'nm0332709', 'nm2130040', 'nm8099745']",L'ami,2016,87,"['Biography', 'History']",5.5,180,L'ami - François d'Assise et ses frères,imdbDisplay,419331,fr,2.75
6148,tt3982760,['nm0876146'],"['nm0245164', 'nm3426050', 'nm0932870', 'nm0746371', 'nm0674702', 'nm2445113', 'nm3618461', 'nm7339505', 'nm0077987', 'nm0632928']",Ordinary Victories,2015,101,['Drama'],5.5,180,Le Combat ordinaire,imdbDisplay,348193,fr,2.75
6149,tt0078170,['nm0521334'],"['nm0598971', 'nm0591877', 'nm0539399', 'nm0483389', 'nm0351133', 'nm0099366', 'nm0126870', 'nm0767181', 'nm0612919', 'nm1080806']",Roads to the South,1978,100,['Drama'],5.5,267,Les routes du sud,imdbDisplay,327103,fr,2.75
6150,tt2459758,['nm2277869'],"['nm2277869', 'nm5328666', 'nm2717663', 'nm5327910', 'nm0210218']",Gang of the Jotas,2012,75,"['Comedy', 'Crime']",5.5,181,La bande des Jotas,\N,139815,fr,2.75
6151,tt0381473,['nm0274262'],"['nm0954704', 'nm0189887', 'nm0685494', 'nm0415191', 'nm0217783', 'nm0665269', 'nm1679446', 'nm0603154', 'nm0583172', 'nm1113387']",Ordo,2004,115,['Drama'],5.5,203,Ordo,imdbDisplay,264012,fr,2.75
6152,tt1582225,['nm2504314'],"['nm1918862', 'nm0632689', 'nm0008346', 'nm0660480', 'nm0794042', 'nm0047963', 'nm0298020', 'nm5107241', 'nm5106774', 'nm5107325']",Memories Corner,2011,90,['Drama'],5.5,68,Memories Corner,imdbDisplay,172271,fr,2.75
6153,tt15289702,['nm2130235'],"['nm1891185', 'nm6613188', 'nm6159551', 'nm12874089', 'nm7593399', 'nm12874090', 'nm12874091', 'nm12874092', 'nm0035128', 'nm2306816']",Valiant Hearts,2021,92,"['Drama', 'History']",5.5,105,Coeurs vaillants,imdbDisplay,843427,fr,2.75
6154,tt26744610,['nm5142587'],"['nm0705005', 'nm0705005', 'nm14568794', 'nm1808139', 'nm0053903', 'nm2146938', 'nm11911823', 'nm15080652', 'nm15080653', 'nm15080654', 'nm3332915']",The Other Laurens,2023,117,"['Comedy', 'Crime', 'Thriller']",5.5,104,L'autre Laurens,imdbDisplay,889816,fr,2.75
6155,tt0215277,['nm0832393'],"['nm0504267', 'nm0674701', 'nm0052282', 'nm0796316', 'nm0069289', 'nm0620508', 'nm0077449', 'nm0869529', 'nm0621470', 'nm0086992']",A Major Inconvenience,1999,110,['Drama'],5.5,104,Un dérangement considérable,imdbDisplay,125753,fr,2.75
6156,tt0086707,['nm0150057'],"['nm0674742', 'nm0001046', 'nm0785664', 'nm0903212', 'nm0919010', 'nm0505082', 'nm0674877', 'nm0275071', 'nm0511146', 'nm0710731']",Les quarantièmes rugissants,1982,132,['Adventure'],5.5,104,Les quarantièmes rugissants,imdbDisplay,266834,fr,2.75
6157,tt8925540,"['nm1902285', 'nm0693648']","['nm0099886', 'nm8020783', 'nm2010431', 'nm0938105', 'nm0747027', 'nm6913995', 'nm1163659', 'nm3434689', 'nm0142683', 'nm0874028']",Racetime,2018,89,"['Adventure', 'Animation', 'Family']",5.5,599,L'Incroyable course de luge,imdbDisplay,534313,fr,2.75
6158,tt19512418,['nm3103101'],"['nm2072818', 'nm8390021', 'nm5674012', 'nm2754446', 'nm0024850', 'nm1922676', 'nm0758912', 'nm2533308', 'nm2695282', 'nm14488960']",Bright Women,2022,103,['Drama'],5.5,103,Brillantes,imdbDisplay,973604,fr,2.75
6159,tt1073671,['nm0029268'],"['nm0863816', 'nm0075650', 'nm0086924', 'nm1070112', 'nm1098947', 'nm0243620', 'nm0144126', 'nm0685611', 'nm0650849', 'nm0696353']",Par suite d'un arrêt de travail...,2008,85,['Comedy'],5.5,106,Par suite d'un arrêt de travail...,imdbDisplay,15336,fr,2.75
6160,tt0059062,"['nm0147321', 'nm0243770']","['nm0201638', 'nm0681566', 'nm0681566', 'nm0404021', 'nm0345917', 'nm0481138', 'nm0529661', 'nm0767062', 'nm0864113', 'nm0728938', 'nm0100505']",Le coup de grâce,1965,101,['Drama'],5.5,70,Le coup de grâce,imdbDisplay,64899,fr,2.75
6161,tt2909008,['nm0309996'],"['nm1234157', 'nm3800165', 'nm0495920', 'nm0871914', 'nm0195197', 'nm4333251', 'nm3736091', 'nm2272242', 'nm0882943', 'nm0223518']",Real Lies,2014,105,"['Comedy', 'Drama']",5.5,203,Le vrai du faux,imdbDisplay,275585,fr,2.75
6162,tt6659876,['nm3688112'],"['nm7877103', 'nm1763788', 'nm8854606', 'nm0855787', 'nm8854607', 'nm4359891', 'nm3688112', 'nm9314416', 'nm9314417', 'nm9314418']",La sincérité,2017,83,"['Comedy', 'Musical', 'Romance']",5.5,100,La sincérité,imdbDisplay,592010,fr,2.75
6163,tt0069913,['nm0320833'],"['nm0301556', 'nm0494204', 'nm0450131', 'nm0138405', 'nm0147561', 'nm0560749', 'nm0083234', 'nm0182648', 'nm0235340', 'nm0853449']",Le concierge,1973,90,['Comedy'],5.5,113,Le Concierge,imdbDisplay,144181,fr,2.75
6164,tt0069879,['nm0688767'],"['nm0445715', 'nm0721073', 'nm0147561', 'nm0049338', 'nm0284379', 'nm0346525', 'nm0827907', 'nm3131926', 'nm3131024', 'nm3132689']",Fall of a Body,1973,110,['Drama'],5.5,65,La chute d'un corps,imdbDisplay,74371,fr,2.75
6165,tt0205422,['nm0078704'],"['nm0390458', 'nm0701327', 'nm0075710', 'nm0252979', 'nm0202409', 'nm0033389', 'nm0041081', 'nm0600180', 'nm0035006', 'nm0045625']",Le sourire du clown,1999,89,"['Drama', 'Romance', 'Thriller']",5.5,99,Le sourire du clown,imdbDisplay,64910,fr,2.75
6166,tt0112866,['nm0411556'],"['nm0092184', 'nm0513299', 'nm0404091', 'nm0435726', 'nm0598733', 'nm2483709', 'nm0094976', 'nm0112850', 'nm0268566', 'nm0310458']","Dieu, l'amant de ma mère et le fils du charcutier",1995,90,"['Comedy', 'Romance']",5.5,72,"Dieu, l'amant de ma mère et le fils du charcutier",imdbDisplay,134145,fr,2.75
6167,tt0207362,['nm0004454'],"['nm0713421', 'nm0713421', 'nm0688497', 'nm0206317', 'nm0450102', 'nm0899403', 'nm0685050', 'nm1659417', 'nm0783047', 'nm0199386', 'nm0255276']","C'est pas moi, c'est l'autre",1962,90,['Comedy'],5.5,65,"C'est pas moi, c'est l'autre",imdbDisplay,106426,fr,2.75
6168,tt0077317,['nm0144110'],"['nm0001428', 'nm0001428', 'nm0192490', 'nm0192490', 'nm0761212', 'nm0167509', 'nm0167509', 'nm0435726', 'nm0435726', 'nm0435726', 'nm0580494', 'nm0034390', 'nm0034390', 'nm0581014', 'nm0581014', 'nm0581014', 'nm0844435', 'nm0844435', 'nm0327865', 'nm0327865']",The Song of Roland,1978,110,"['Adventure', 'Drama', 'Mystery']",5.5,178,La Chanson de Roland,imdbDisplay,157403,fr,2.75
6169,tt0165425,['nm0006620'],"['nm0006620', 'nm0503411', 'nm13391225', 'nm0290034', 'nm0347011', 'nm0388902', 'nm0491218', 'nm0626691', 'nm0499493', 'nm0745750']",Le piège à cons,1979,90,"['Crime', 'Drama']",5.5,71,Le piège à cons,imdbDisplay,533802,fr,2.75
6170,tt3229778,"['nm2292859', 'nm2280143', 'nm2285780']","['nm6032312', 'nm0991467', 'nm6032313', 'nm2294200', 'nm4977594', 'nm1549806', 'nm2462594', 'nm2984738', 'nm4006033', 'nm1410063']",Le jour de la comète,2014,103,"['Adventure', 'Comedy', 'Fantasy']",5.5,71,Le Jour de la comète,imdbDisplay,386780,fr,2.75
6171,tt11093134,['nm2072440'],"['nm2072440', 'nm0000882', 'nm1798489', 'nm9065614', 'nm2662182', 'nm0000852', 'nm0320379', 'nm0135084', 'nm0721469', 'nm1603688']",My Best Part,2020,108,"['Comedy', 'Drama']",5.5,536,Garçon chiffon,imdbDisplay,661229,fr,2.75
6172,tt0086924,['nm0723818'],"['nm0439344', 'nm0040545', 'nm0664388', 'nm0644685', 'nm0231098', 'nm0294653', 'nm0144798', 'nm0167508', 'nm0094958', 'nm0025308']",Ave Maria,1984,105,"['Drama', 'Romance']",5.5,65,Ave Maria,imdbDisplay,326969,fr,2.75
6173,tt0055978,['nm0029234'],"['nm0176061', 'nm0590996', 'nm0544275', 'nm0041681', 'nm3564381', 'nm0362096', 'nm0661628', 'nm0182648', 'nm0594049', 'nm0483166']",Les femmes d'abord,1963,90,"['Action', 'Crime', 'Drama']",5.5,110,Les femmes d'abord,imdbDisplay,533451,fr,2.75
6174,tt5197068,['nm1415190'],"['nm6074293', 'nm0856500', 'nm5049355', 'nm0758912', 'nm1603574', 'nm7759387', 'nm4205963', 'nm3226240', 'nm5578982', 'nm6103482']",Tamara,2016,103,"['Comedy', 'Romance']",5.5,607,Tamara,imdbDisplay,408033,fr,2.75
6175,tt0119308,['nm0350739'],"['nm0529591', 'nm0539022', 'nm0751606', 'nm0681714', 'nm0951456', 'nm0182946', 'nm0218634', 'nm0092381', 'nm1090147', 'nm0297534']",L'homme idéal,1997,99,['Comedy'],5.5,66,L'homme idéal,imdbDisplay,534286,fr,2.75
6176,tt0066621,['nm0042159'],"['nm0946179', 'nm0264554', 'nm0087126', 'nm0129885', 'nm0290039', 'nm0093607', 'nm0813805', 'nm0452408', 'nm0618933', 'nm0452434']",Are You Engaged to a Greek Sailor or an Airline Pilot?,1970,96,['Comedy'],5.5,66,Êtes-vous fiancée à un marin grec ou à un pilote de ligne?,imdbDisplay,273327,fr,2.75
6177,tt0189493,['nm0301390'],"['nm0894636', 'nm0353916', 'nm0300216', 'nm0333518', 'nm0311184', 'nm0764664', 'nm0148858', 'nm0584722', 'nm0578357', 'nm0244288']",The Woman Is a Stranger,1968,90,['Crime'],5.5,66,Le Démoniaque,imdbDisplay,420051,fr,2.75
6178,tt0163653,['nm0236617'],"['nm0105475', 'nm0138405', 'nm0591877', 'nm0797531', 'nm0312782', 'nm0264429', 'nm0679958', 'nm0004625', 'nm0746022', 'nm0672269']",Guy de Maupassant,1982,131,"['Biography', 'Drama', 'Romance']",5.5,179,Guy de Maupassant,imdbDisplay,322841,fr,2.75
6179,tt0285960,['nm0335878'],"['nm0670964', 'nm0691727', 'nm0036208', 'nm0335878', 'nm0892615', 'nm0723817', 'nm0691780', 'nm0537864', 'nm0231615', 'nm0144360']",When the City Awakes,1977,87,"['Action', 'Crime', 'Drama']",5.5,88,Quand la ville s'éveille,imdbDisplay,4785,fr,2.75
6180,tt1509742,['nm1785320'],"['nm3206352', 'nm3798891', 'nm3272086', 'nm3798283', 'nm3757713', 'nm3798290', 'nm3798561', 'nm2701902', 'nm3799470', 'nm2950607']",Chicks,2009,90,"['Comedy', 'Drama']",5.5,404,La vie au ranch,imdbDisplay,63774,fr,2.75
6181,tt0058703,['nm0596850'],"['nm0000003', 'nm0000578', 'nm0000578', 'nm0039510', 'nm0855070', 'nm0894542', 'nm0598388', 'nm0226391', 'nm0589851', 'nm0385019', 'nm0218056']",Agent 38-24-36,1964,110,['Comedy'],5.5,493,Une ravissante idiote,imdbDisplay,200502,fr,2.75
6182,tt15532248,['nm0213476'],"['nm3270435', 'nm1731624', 'nm1712515', 'nm10471552', 'nm13293041', 'nm9152320', 'nm12270265', 'nm13021520', 'nm0411591', 'nm1589768']",Petite leçon d'amour,2021,86,"['Comedy', 'Romance']",5.5,164,Petite leçon d'amour,imdbDisplay,843733,fr,2.75
6183,tt7286612,['nm1971827'],"['nm4151736', 'nm4393560', 'nm0320762', 'nm4372913', 'nm0243307', 'nm7355704', 'nm0506662', 'nm9586768', 'nm2239764', 'nm0012715']",On the Sly,2017,94,['Drama'],5.5,215,La surface de réparation,imdbDisplay,473518,fr,2.75
6184,tt3431786,['nm2254779'],"['nm0705005', 'nm1081573', 'nm1193736', 'nm2246199', 'nm0490734', 'nm0503689', 'nm4885097', 'nm1169921', 'nm1914578', 'nm7399228']",Gaz de France,2015,83,"['Comedy', 'Drama', 'Sci-Fi']",5.5,277,Gaz de France,imdbDisplay,345469,fr,2.75
6185,tt0056290,['nm0726544'],"['nm0785664', 'nm0000086', 'nm0105475', 'nm0731477', 'nm0144579', 'nm0335737', 'nm0138405', 'nm0206815', 'nm0682655']",We Will Go to Deauville,1962,91,['Comedy'],5.5,279,Nous irons à Deauville,imdbDisplay,95546,fr,2.75
6186,tt0092774,['nm0230695'],"['nm0000945', 'nm0815713']",Comédie!,1987,82,['Drama'],5.5,54,Comédie!,imdbDisplay,64893,fr,2.75
6187,tt0214642,['nm0002192'],"['nm0300064', 'nm0547462', 'nm0693868', 'nm0138405', 'nm0582854', 'nm0524394', 'nm0058246', 'nm0236260', 'nm0525943', 'nm0683629']",The Black Flag Waves Over the Scow,1971,90,"['Comedy', 'Drama']",5.5,158,Le drapeau noir flotte sur la marmite,imdbDisplay,108948,fr,2.75
6188,tt0093708,['nm0839907'],"['nm0034079', 'nm0000528', 'nm0229564', 'nm0547982', 'nm0815709', 'nm0392447', 'nm0057625', 'nm0126875', 'nm0184134', 'nm0220611']",La passerelle,1988,92,['Drama'],5.5,145,La passerelle,imdbDisplay,307187,fr,2.75
6189,tt0111856,['nm0476123'],"['nm0001594', 'nm0001095', 'nm0042192', 'nm0894302', 'nm0149260', 'nm0208600', 'nm0346994', 'nm0071211', 'nm2105215', 'nm0557219']","Six Days, Six Nights",1994,98,"['Comedy', 'Drama', 'Mystery']",5.5,484,À la folie,imdbDisplay,203960,fr,2.75
6190,tt5879998,['nm2068796'],"['nm1202905', 'nm3814101', 'nm0001409', 'nm0894302', 'nm0139528', 'nm0719473', 'nm0134618', 'nm5141800', 'nm3379425', 'nm8348520']",Daydreams,2016,98,"['Drama', 'Mystery', 'Romance']",5.5,248,L'indomptée,imdbDisplay,406848,fr,2.75
6191,tt0451673,"['nm0019414', 'nm0094599']","['nm0491777', 'nm0494066', 'nm0094445', 'nm1271903', 'nm1333666', 'nm0874556', 'nm2177688', 'nm0073384', 'nm0280704']",Wild Camp,2005,79,['Drama'],5.5,400,Camping sauvage,imdbDisplay,40185,fr,2.75
6192,tt0214238,['nm0220227'],"['nm0001128', 'nm0086952', 'nm0112805', 'nm0482536', 'nm0075163', 'nm0080744', 'nm0935300', 'nm0173548', 'nm1331468', 'nm1097044']",A Crime,1993,83,"['Crime', 'Drama']",5.5,486,Un crime,imdbDisplay,124013,fr,2.75
6193,tt0258563,"['nm0201094', 'nm0201095']","['nm0187337', 'nm0093096', 'nm0170382', 'nm0185750', 'nm0201096', 'nm0202469', 'nm0229869', 'nm0501672', 'nm0537606', 'nm0539870']",Falsch,1987,82,"['Drama', 'War']",5.5,86,Falsch,imdbDisplay,67435,fr,2.75
6194,tt0809420,['nm1345862'],"['nm1196219', 'nm0579725', 'nm1348346', 'nm2276114', 'nm3776009', 'nm3776260', 'nm3764651', 'nm3763129', 'nm3776803', 'nm3776913']",Second Skin,2006,45,['Drama'],5.5,88,Les deux vies du serpent,imdbDisplay,550634,fr,2.75
6195,tt14636024,"['nm0108497', 'nm0853685']","['nm0782565', 'nm0494204', 'nm1229839', 'nm0275138', 'nm0747690', 'nm0102078', 'nm0733619', 'nm0222066', 'nm3657567', 'nm14100247']",Choeur de rockers,2022,91,"['Comedy', 'Musical']",5.5,141,Choeur de rockers,imdbDisplay,947569,fr,2.75
6196,tt6690176,['nm0277230'],"['nm0452161', 'nm0094724', 'nm0693799', 'nm2336735', 'nm0060780', 'nm4965045', 'nm0657698', 'nm0612127', 'nm1764089', 'nm0747690']",When Margaux Meets Margaux,2018,95,"['Comedy', 'Drama', 'Sci-Fi']",5.5,486,La Belle et la Belle,imdbDisplay,505747,fr,2.75
6197,tt0220357,['nm0156228'],"['nm0156228', 'nm0888824', 'nm0050983', 'nm0188588', 'nm0479355', 'nm0489311', 'nm0099392', 'nm0228091', 'nm0024456', 'nm0696163']",Charming Fellow,2001,90,"['Comedy', 'Drama']",5.5,56,Charmant garçon,imdbDisplay,79248,fr,2.75
6198,tt0061954,['nm0308042'],"['nm0958088', 'nm0529609', 'nm0481448', 'nm0308041', 'nm0308041', 'nm0308044', 'nm1190560', 'nm0484008', 'nm0733201', 'nm0733202', 'nm1420998']",Marie for Memory,1968,74,['Drama'],5.5,139,Marie pour mémoire,imdbDisplay,162509,fr,2.75
6199,tt0054700,['nm0671862'],"['nm0000003', 'nm0416644', 'nm0014800', 'nm0955178', 'nm0836977', 'nm0722976', 'nm0105475', 'nm0058246', 'nm0549659', 'nm0077340']","Please, Not Now!",1961,85,"['Comedy', 'Romance']",5.5,562,La bride sur le cou,imdbDisplay,65009,fr,2.75
6200,tt1566948,['nm1542818'],"['nm0000945', 'nm0148142', 'nm0414185', 'nm0508293', 'nm1574565', 'nm0399424', 'nm1065166', 'nm0696163', 'nm1542818', 'nm0076888']","Thelma, Louise et Chantal",2010,90,['Comedy'],5.5,217,"Thelma, Louise et Chantal",imdbDisplay,57311,fr,2.75
6201,tt0074323,['nm0205844'],"['nm0309479', 'nm0179806', 'nm0200443', 'nm0508826', 'nm0519427', 'nm0639480', 'nm0733939', 'nm0165915', 'nm0664185', 'nm0007563']",Clockwork Bananas,1974,84,['Comedy'],5.5,81,Q,imdbDisplay,271746,fr,2.75
6202,tt0204693,['nm0163011'],"['nm0603586', 'nm0350746', 'nm0253018', 'nm0551725', 'nm0630299', 'nm0858208', 'nm0154703', 'nm0494169', 'nm0504745', 'nm0557414']",Tout baigne!,1999,90,['Comedy'],5.5,147,Tout baigne!,imdbDisplay,44017,fr,2.75
6203,tt10183616,['nm2254779'],"['nm4473893', 'nm3723133', 'nm1081573', 'nm1193736', 'nm2246199', 'nm0503689', 'nm1914578', 'nm1914578', 'nm0121126', 'nm6745676', 'nm4741537']",All About Yves,2019,107,"['Comedy', 'Sci-Fi']",5.5,655,Yves,imdbDisplay,570258,fr,2.75
